user_id,movie_id,rating
U0125,1290432,5.7
U0125,999621,6.2
U0125,568300,9.6
U0125,2698,7.1
U0125,480530,6.9
U0125,1591516,6.7
U0125,1613798,5.8
U0125,6114,7.8
U0125,9285,7.4
U0125,246741,7.6
U0125,869,5.6
U0125,102899,6.5
U0125,440472,8.1
U0125,11782,8.1
U0125,934632,4.6
U0125,2260,5.2
U0125,622,6.3
U0125,638449,6.7
U0125,14534,7.3
U0126,12900,7.4
U0126,9836,6.0
U0126,25,6.0
U0126,475132,7.0
U0126,1725,8.3
U0126,6916,7.3
U0126,42700,7.6
U0126,2712,7.3
U0126,299536,8.1
U0126,1234811,4.7
U0126,79645,4.9
U0126,6715,7.7
U0126,51540,8.3
U0126,1160360,6.6
U0126,1272,6.5
U0126,619,6.5
U0126,1280,8.9
U0127,1546963,7.4
U0127,1100988,6.9
U0127,1214931,6.5
U0127,10757,6.6
U0127,1593,8.2
U0127,307081,5.7
U0127,109,6.7
U0127,834,7.0
U0127,740996,9.0
U0127,1287322,7.6
U0127,11827,7.0
U0127,39451,5.8
U0127,17057,8.3
U0127,14353,5.9
U0127,8879,8.6
U0127,144288,7.5
U0127,5801,8.8
U0127,595975,6.5
U0127,173210,6.2
U0127,396373,6.6
U0127,840705,7.4
U0127,44853,5.4
U0127,11130,6.0
U0127,395,5.7
U0127,4787,6.8
U0127,12162,6.7
U0127,19673,7.9
U0127,1422,9.3
U0127,447332,8.2
U0127,10839,7.2
U0127,774372,8.4
U0127,9362,8.5
U0127,349158,7.6
U0127,661539,7.3
U0127,1403,5.8
U0127,757388,6.1
U0127,13855,8.8
U0127,37301,6.3
U0127,202575,6.6
U0127,9378,6.8
U0127,634429,8.8
U0127,150540,8.1
U0127,1648,6.6
U0127,67659,6.4
U0127,3682,5.3
U0127,849,6.6
U0127,12919,6.2
U0127,3116,7.7
U0127,559,4.7
U0127,513427,6.5
U0128,13949,6.8
U0128,508439,7.8
U0128,70027,5.9
U0128,10056,5.4
U0128,366170,7.0
U0128,798286,7.8
U0128,11074,5.6
U0128,65851,5.2
U0128,508664,7.7
U0128,757388,8.2
U0128,1290432,6.1
U0128,795514,7.0
U0128,339877,7.5
U0128,204,8.3
U0128,43904,8.9
U0128,1584,6.8
U0128,474350,6.7
U0128,1245347,7.2
U0128,9504,6.8
U0128,12776,7.1
U0128,475132,4.0
U0128,939790,8.9
U0128,11216,8.3
U0128,834027,6.5
U0128,50531,8.1
U0128,803700,6.6
U0128,794,6.1
U0128,109431,7.0
U0128,799766,7.9
U0128,36095,6.6
U0128,1491,8.0
U0128,1519168,5.2
U0128,1375,6.3
U0128,136718,7.2
U0128,115626,5.9
U0128,393561,5.7
U0128,1924,8.0
U0128,401478,5.7
U0128,1581,6.6
U0128,399579,7.5
U0128,9823,4.2
U0128,4771,6.1
U0128,408,7.3
U0128,39205,5.0
U0128,843,7.3
U0128,11853,5.9
U0128,1353333,6.3
U0129,754,7.9
U0129,1327688,7.6
U0129,666,8.1
U0129,14299,7.0
U0129,244517,6.1
U0129,843,8.2
U0129,453,8.5
U0129,979,6.5
U0129,11249,5.7
U0129,698687,7.5
U0129,1062722,7.8
U0129,589982,5.7
U0129,1034541,7.3
U0129,11040,7.7
U0129,244458,6.9
U0129,536841,7.9
U0129,11898,7.1
U0129,1589891,7.9
U0129,630004,5.8
U0129,1252309,6.6
U0129,22215,7.4
U0129,1196470,6.4
U0129,12094,6.6
U0129,10153,5.1
U0129,887767,7.5
U0129,14811,9.3
U0129,1156593,6.2
U0129,1722,5.3
U0129,11282,6.9
U0129,49521,6.6
U0129,9737,6.8
U0129,20778,7.9
U0129,8388,5.9
U0129,533533,4.7
U0129,111,7.8
U0130,25,6.8
U0130,958263,4.7
U0130,38360,8.8
U0130,11657,6.0
U0130,37710,7.1
U0130,9587,7.1
U0130,777,7.3
U0130,799710,5.0
U0130,2292,7.0
U0130,440249,6.5
U0130,1430,8.3
U0130,184004,6.5
U0130,5879,7.1
U0131,15691,6.6
U0131,266647,6.2
U0131,803796,7.0
U0131,8422,8.1
U0131,330070,7.1
U0131,3777,6.1
U0131,12491,8.6
U0131,1492608,8.8
U0131,2502,8.1
U0131,993,7.4
U0131,42884,5.7
U0131,308032,6.3
U0131,1089,6.0
U0131,543580,7.5
U0131,475888,8.0
U0131,536841,7.3
U0131,9078,7.6
U0131,283559,8.5
U0131,15255,8.1
U0131,5511,7.8
U0131,9364,7.3
U0131,9486,5.5
U0131,2310,5.3
U0131,9603,6.5
U0132,6439,6.1
U0132,634649,7.7
U0132,11471,6.1
U0132,1252309,6.2
U0132,11620,6.0
U0132,15846,6.3
U0132,8834,4.0
U0132,9563,6.8
U0132,11212,6.4
U0132,10193,9.0
U0132,37257,7.0
U0132,9948,6.5
U0132,82,5.2
U0132,279,9.5
U0132,1091,8.0
U0132,11356,6.3
U0132,978,7.8
U0132,508642,7.6
U0132,979,6.4
U0132,438674,7.4
U0132,530915,8.7
U0132,372754,9.2
U0132,877,8.1
U0132,4977,6.8
U0132,10025,4.9
U0132,407448,7.9
U0132,12140,6.6
U0132,6068,5.3
U0132,505192,8.5
U0132,40662,8.1
U0132,300681,6.1
U0132,470044,7.5
U0132,2330,5.6
U0132,606234,6.0
U0132,343611,5.5
U0132,969492,7.6
U0132,11906,8.2
U0132,16664,6.2
U0132,4105,6.6
U0132,73861,4.9
U0132,36950,6.6
U0132,1315303,6.1
U0132,592350,7.1
U0132,80219,8.2
U0132,7340,6.6
U0132,949,7.5
U0132,9665,6.6
U0132,1620,5.6
U0132,929204,7.2
U0132,11524,8.1
U0133,37414,6.7
U0133,2320,6.2
U0133,986070,7.2
U0133,13223,8.3
U0133,15383,7.0
U0133,10358,7.1
U0133,9912,7.7
U0133,899294,6.3
U0133,13384,8.4
U0133,313106,8.3
U0133,5165,6.9
U0133,9454,6.3
U0133,10946,6.7
U0133,1081676,8.1
U0133,72545,6.1
U0133,513310,8.0
U0133,505026,8.8
U0133,661331,8.4
U0134,3513,6.0
U0134,950396,6.7
U0134,205587,6.6
U0134,858024,8.2
U0134,463319,6.7
U0134,1688,6.3
U0134,213,9.2
U0134,69315,6.6
U0134,21712,7.7
U0134,434853,5.1
U0134,39435,5.7
U0134,68734,6.3
U0134,439079,5.1
U0134,3133,7.1
U0134,1359607,6.8
U0134,4421,7.9
U0134,19898,6.9
U0134,378064,7.5
U0134,9101,6.6
U0134,611291,8.1
U0134,439,8.0
U0134,11430,6.3
U0134,1164355,8.5
U0134,20453,9.0
U0134,245913,6.4
U0134,13825,5.6
U0134,388,7.9
U0134,11893,8.3
U0134,10865,7.2
U0134,1554,6.6
U0134,532794,5.4
U0134,903,8.3
U0134,950387,6.0
U0135,50456,7.6
U0135,2019,5.3
U0135,9992,7.7
U0135,238615,6.5
U0135,10912,4.9
U0135,3782,9.1
U0135,3293,7.7
U0135,114955,6.8
U0135,1546963,7.8
U0135,672322,8.1
U0135,54186,6.4
U0135,14580,7.6
U0135,2786,7.2
U0135,677638,8.2
U0135,10947,5.7
U0135,467244,6.7
U0135,1155828,7.4
U0135,539681,7.2
U0135,687,8.5
U0135,399566,6.8
U0135,657,6.3
U0135,111190,5.4
U0135,396194,8.9
U0135,508763,6.2
U0135,9303,7.5
U0135,1197137,6.2
U0135,2288,6.9
U0135,14684,6.7
U0135,1020006,7.0
U0135,37292,7.8
U0135,532408,8.0
U0135,9545,7.6
U0135,294963,7.1
U0135,1883,7.1
U0135,4518,8.6
U0135,105,7.3
U0135,1278101,7.8
U0135,531428,9.6
U0135,308531,7.2
U0135,434203,5.6
U0135,695,6.9
U0135,6278,6.6
U0135,820609,5.7
U0135,371608,6.4
U0135,1087891,8.8
U0135,1487320,8.0
U0135,79871,7.0
U0135,476968,6.8
U0135,1252428,7.0
U0135,280180,6.6
U0135,200,5.8
U0135,591278,8.1
U0135,240832,5.8
U0135,183011,7.8
U0135,12160,6.4
U0136,762430,6.1
U0136,840326,7.7
U0136,537116,6.7
U0136,17903,8.8
U0136,37916,6.4
U0136,369299,7.9
U0136,926393,8.7
U0136,7294,7.0
U0136,167032,6.5
U0136,1251717,7.1
U0136,594767,5.5
U0136,73456,7.1
U0136,1155828,8.4
U0136,723072,6.1
U0136,4593,8.4
U0136,951491,7.7
U0136,14438,7.5
U0136,994108,8.2
U0136,565028,5.0
U0136,16866,4.8
U0136,41446,6.9
U0136,21521,7.0
U0136,829402,8.0
U0136,949,9.3
U0136,9829,7.3
U0136,16995,6.5
U0136,697843,6.2
U0136,1402,8.2
U0136,11186,7.1
U0136,432976,7.4
U0136,11167,7.5
U0136,700,6.9
U0136,788,8.0
U0136,591,5.5
U0136,439058,7.3
U0136,17015,7.0
U0136,48650,7.1
U0136,404733,6.6
U0136,400160,7.4
U0136,539681,7.1
U0136,14245,6.2
U0136,16996,6.3
U0137,11036,6.2
U0137,571,7.4
U0137,9607,5.4
U0137,1153714,6.0
U0137,11943,6.6
U0137,12160,7.2
U0137,234200,7.0
U0137,14324,6.6
U0137,499932,7.1
U0137,499701,7.2
U0137,1182047,7.2
U0137,265195,7.7
U0137,196,8.0
U0137,11365,5.5
U0137,1116201,7.6
U0137,6977,9.3
U0137,643,7.0
U0137,537996,7.5
U0137,672741,7.9
U0137,979,7.9
U0137,1429348,6.5
U0137,11001,7.1
U0137,1248226,5.5
U0137,896633,7.5
U0137,9340,7.5
U0137,470878,7.7
U0137,42703,6.8
U0137,574475,7.3
U0137,877,7.9
U0137,36955,8.9
U0137,9788,6.6
U0137,853,8.5
U0137,10830,7.9
U0137,2667,6.1
U0137,8885,8.7
U0137,11314,8.0
U0137,307,7.8
U0137,10778,7.4
U0137,15070,4.9
U0137,241239,6.3
U0137,2433,7.5
U0137,17914,5.3
U0137,38732,6.3
U0137,11031,8.0
U0137,111190,5.8
U0137,638974,7.3
U0137,302156,6.1
U0138,4944,7.5
U0138,937941,6.7
U0138,75258,5.7
U0138,11774,7.3
U0138,15512,7.5
U0138,642538,8.1
U0138,65759,5.9
U0138,608195,5.7
U0138,136835,7.7
U0138,39382,5.9
U0138,791177,6.5
U0138,1480382,9.0
U0138,205587,6.9
U0138,214,7.2
U0138,75656,7.0
U0138,3116,8.6
U0138,8835,5.7
U0138,15196,6.5
U0138,331583,5.7
U0138,628847,5.0
U0138,7512,6.3
U0138,823452,7.4
U0138,14245,5.4
U0138,2616,7.0
U0138,1519168,6.6
U0138,1517772,5.0
U0138,9654,6.7
U0138,42884,7.9
U0138,79735,6.7
U0139,395,5.9
U0139,705996,7.0
U0139,39538,5.4
U0139,375588,6.7
U0139,214,6.4
U0139,2013,7.7
U0139,14160,8.5
U0139,1382406,7.5
U0139,106,8.3
U0139,574475,7.4
U0139,1690,5.7
U0139,566525,6.6
U0139,6312,6.2
U0139,112160,6.0
U0139,9836,5.1
U0139,11205,8.7
U0139,337960,7.4
U0139,698687,7.7
U0139,2251,6.2
U0139,532639,6.2
U0139,774531,9.2
U0139,601796,6.2
U0139,400160,8.0
U0139,86889,6.8
U0139,216156,6.9
U0139,20334,9.1
U0139,9846,7.4
U0139,7214,7.4
U0139,10403,6.5
U0139,440472,7.3
U0139,369557,9.4
U0139,9594,3.9
U0139,376660,6.5
U0139,1597,6.8
U0139,10451,7.0
U0139,236399,7.1
U0139,37757,7.7
U0139,568332,8.7
U0139,244786,7.6
U0139,11806,6.4
U0139,43949,8.2
U0139,1688,8.2
U0139,1151334,6.0
U0139,446159,7.5
U0139,763025,6.3
U0139,1280672,5.3
U0139,51786,7.1
U0139,502416,6.9
U0139,1725,9.2
U0139,7345,8.3
U0139,167581,7.1
U0139,801335,7.5
U0139,1383247,4.5
U0139,11797,6.6
U0139,591278,6.1
U0139,1297454,6.9
U0140,11577,7.0
U0140,927342,7.7
U0140,664416,6.3
U0140,9323,7.3
U0140,508664,7.2
U0140,350,7.5
U0140,11212,5.3
U0140,12548,8.6
U0140,402693,7.0
U0140,74465,6.8
U0140,619,6.7
U0140,9016,7.6
U0140,11003,8.0
U0140,7735,7.4
U0140,14245,5.8
U0140,246741,7.3
U0140,232078,3.8
U0140,72213,8.1
U0140,1115009,6.6
U0140,1561758,4.9
U0140,72116,7.4
U0140,341006,5.9
U0140,39108,8.7
U0140,297090,5.0
U0140,39144,5.9
U0140,2056,9.0
U0140,1268,6.3
U0140,253,7.9
U0140,114150,5.8
U0140,440472,8.1
U0140,667257,8.4
U0140,13310,8.0
U0140,8356,6.7
U0140,1285965,8.3
U0140,1949,6.2
U0140,1263421,7.6
U0140,179144,8.1
U0140,780,8.5
U0140,11187,5.6
U0140,7443,5.5
U0140,899524,6.2
U0140,113,8.2
U0141,38410,6.3
U0141,2687,6.8
U0141,102651,6.9
U0141,298382,6.4
U0141,10802,6.3
U0141,114,7.2
U0141,8440,9.0
U0141,993708,3.3
U0141,476968,7.3
U0141,14696,7.9
U0141,9759,6.7
U0141,38684,7.9
U0141,1640,5.7
U0141,9530,6.7
U0141,10633,7.4
U0141,703771,6.6
U0141,24,8.5
U0141,16007,7.7
U0141,572154,8.6
U0141,11970,8.0
U0141,643,6.3
U0141,205321,2.6
U0141,10776,7.0
U0141,575264,6.7
U0141,274862,6.3
U0141,13683,7.1
U0141,656563,7.3
U0141,438799,5.9
U0141,173,7.5
U0141,838209,7.8
U0141,9495,8.7
U0141,862557,8.9
U0141,8832,8.4
U0141,12508,6.6
U0141,9764,8.2
U0141,1450527,8.0
U0141,9909,6.4
U0141,340837,5.9
U0141,431,7.0
U0141,75552,6.6
U0141,8273,5.0
U0141,53182,4.9
U0141,305470,5.4
U0141,80274,7.1
U0141,469019,7.2
U0141,12162,7.1
U0141,41857,7.3
U0141,8271,9.2
U0141,986097,5.6
U0141,12690,7.4
U0141,10999,6.6
U0141,35558,7.7
U0141,277216,7.7
U0141,314,4.3
U0141,13310,8.2
U0141,8043,5.8
U0141,565310,7.6
U0141,282035,6.2
U0141,1033148,7.6
U0142,79707,6.1
U0142,393457,6.5
U0142,19898,7.0
U0142,15165,6.9
U0142,7442,6.3
U0142,1561758,5.3
U0142,797,8.9
U0142,1440,7.5
U0142,50456,4.4
U0142,798645,6.5
U0142,1363123,6.3
U0142,10047,5.9
U0142,138832,7.2
U0142,499631,6.7
U0142,9846,6.4
U0142,338970,6.4
U0142,1116,5.9
U0142,399566,7.9
U0142,522,6.2
U0142,4234,6.9
U0142,696157,6.7
U0142,408,6.5
U0142,34106,6.7
U0142,402200,5.5
U0142,9714,6.1
U0142,7555,7.7
U0142,14411,7.5
U0142,175112,7.9
U0142,375794,6.8
U0142,3635,6.8
U0142,831405,7.9
U0142,137,8.1
U0142,10269,7.6
U0142,593691,8.0
U0142,120,7.9
U0142,14160,8.3
U0142,755566,7.0
U0142,702936,6.1
U0142,954,7.9
U0142,8619,7.0
U0142,16972,5.4
U0142,215,6.7
U0142,4203,7.5
U0142,238615,7.0
U0142,15969,5.1
U0142,9772,7.9
U0142,1538,7.2
U0142,672035,6.3
U0142,377263,7.9
U0142,740903,8.4
U0143,16250,6.5
U0143,840,9.6
U0143,335,7.4
U0143,592,8.5
U0143,9660,7.0
U0143,2655,6.6
U0143,466420,8.5
U0143,13056,5.8
U0143,1426776,6.8
U0143,32985,6.7
U0144,969492,7.5
U0144,46033,7.9
U0144,606,8.5
U0144,957119,6.9
U0144,34106,8.8
U0144,9558,5.2
U0144,7191,7.5
U0144,217,5.9
U0144,49950,5.3
U0144,1161617,6.0
U0144,832,8.9
U0144,263472,4.7
U0144,1966,6.2
U0144,21525,8.4
U0144,709,6.4
U0144,5708,6.4
U0144,953300,5.8
U0144,111934,3.9
U0144,42701,6.3
U0144,1696,8.1
U0144,140823,7.2
U0145,9820,6.2
U0145,607259,6.9
U0145,539885,6.9
U0145,940,6.5
U0145,15080,7.4
U0145,86834,7.2
U0145,10586,8.0
U0145,466081,6.2
U0145,399566,7.7
U0145,46738,8.9
U0145,313369,8.6
U0145,643586,6.3
U0145,265712,8.1
U0145,24,9.4
U0145,460465,8.2
U0145,533533,6.1
U0145,3604,6.7
U0145,1255788,4.1
U0145,9947,5.3
U0145,13151,8.0
U0145,14283,7.2
U0145,10837,7.5
U0145,615,7.3
U0145,7459,6.7
U0145,467905,6.5
U0145,246403,5.6
U0145,833425,7.8
U0145,15360,7.4
U0146,551,7.2
U0146,762968,5.8
U0146,1330421,4.5
U0146,6003,7.6
U0146,539,9.2
U0146,236751,7.1
U0146,14161,6.5
U0146,75780,8.0
U0146,10912,7.0
U0146,3682,5.8
U0146,27,4.5
U0146,473812,7.0
U0146,1083968,6.9
U0146,67396,4.4
U0147,701387,7.3
U0147,146216,6.2
U0147,361745,6.9
U0147,8275,4.8
U0147,6466,5.7
U0147,373571,6.2
U0147,466272,8.4
U0147,667,6.3
U0147,10586,8.1
U0147,5143,6.8
U0147,109445,7.3
U0147,36643,4.9
U0147,21484,7.8
U0147,593691,8.0
U0147,17914,4.7
U0147,21712,6.1
U0147,10934,7.0
U0147,263132,4.3
U0147,1266798,5.2
U0147,2690,7.1
U0147,41283,5.7
U0147,207932,5.2
U0147,565310,7.2
U0147,3170,8.1
U0147,303,7.7
U0147,4816,8.0
U0147,153158,6.9
U0147,40805,4.8
U0147,7345,7.2
U0147,10735,7.3
U0147,624932,7.8
U0147,9299,9.1
U0147,388,8.2
U0147,82702,8.6
U0147,395817,6.3
U0147,12763,8.3
U0147,1641319,4.9
U0147,9769,6.0
U0147,937249,6.4
U0147,40394,4.9
U0148,11069,6.0
U0148,1626,9.3
U0148,13994,4.8
U0148,1266,5.8
U0148,400106,4.5
U0148,730009,7.8
U0148,710356,5.5
U0148,11841,8.2
U0148,7453,7.5
U0148,9947,5.2
U0148,14275,6.8
U0148,697843,6.6
U0148,1061699,7.5
U0148,13188,4.9
U0148,673,8.2
U0148,11358,7.0
U0148,252,7.1
U0148,283566,7.5
U0148,11860,5.6
U0148,4959,6.8
U0148,838,7.4
U0148,9383,7.3
U0148,9880,7.2
U0148,9003,6.7
U0148,2163,7.5
U0148,698948,7.6
U0148,1073,8.0
U0148,571055,5.4
U0148,1580,8.3
U0148,600354,7.2
U0148,1020696,7.3
U0148,134374,7.7
U0148,849,6.8
U0148,1832,7.0
U0148,1648,6.5
U0148,11850,6.9
U0148,244267,6.6
U0148,51620,6.1
U0148,9598,7.0
U0148,200085,7.7
U0148,374720,6.2
U0148,1168190,7.5
U0148,13417,5.3
U0148,1413097,3.7
U0148,302429,7.0
U0148,16608,8.9
U0148,10202,7.2
U0148,18892,7.2
U0148,12429,7.7
U0148,13098,6.2
U0148,10024,8.7
U0148,575,7.6
U0148,9343,8.4
U0148,828613,7.4
U0148,2119,6.3
U0149,76758,6.6
U0149,40807,7.5
U0149,376867,7.9
U0149,1147710,7.9
U0149,467952,5.6
U0149,136795,6.4
U0149,969492,8.2
U0149,37821,4.7
U0149,603661,7.2
U0149,3110,6.8
U0149,301528,5.6
U0149,12244,8.0
U0149,83899,5.4
U0149,112205,5.5
U0149,11092,7.0
U0149,830784,7.0
U0149,13690,5.2
U0149,338803,6.8
U0150,86000,8.4
U0150,335,8.1
U0150,724495,10.0
U0150,696806,7.4
U0150,1051,7.5
U0150,11506,7.6
U0150,266856,8.9
U0150,570670,6.8
U0150,463272,7.4
U0150,76640,7.1
U0150,10771,6.4
U0150,18126,6.5
U0150,595,9.2
U0150,1100099,7.4
U0150,592695,5.5
U0150,218,6.5
U0150,884,5.4
U0150,87502,6.7
U0150,13595,6.5
U0150,86822,7.0
U0150,8689,5.9
U0150,39414,7.4
U0150,429210,8.5
U0150,2907,5.1
U0150,42252,5.2
U0150,36950,8.3
U0150,1722,5.7
U0150,531309,5.6
U0150,704,7.6
U0150,643882,6.2
U0150,11852,5.9
U0150,635302,8.0
U0150,11619,6.3
U0150,8342,7.4
U0150,42994,7.0
U0150,1418657,7.4
U0150,42314,7.8
U0150,311324,4.9
U0150,18264,6.7
U0150,10604,8.9
U0150,15392,8.7
U0150,18239,6.6
U0150,1891,9.6
U0150,508933,6.2
U0150,2604,6.7
U0150,661374,7.7
U0150,9336,7.5
U0150,41446,6.8
U0150,52212,3.4
U0150,10843,7.2
U0150,583,7.8
U0150,276624,7.9
U0150,79871,6.0
U0150,1156593,8.6
U0150,10193,7.8
U0151,44982,6.5
U0151,438695,7.1
U0151,496450,8.5
U0151,1388808,6.6
U0151,11362,8.4
U0151,460885,6.3
U0151,21734,6.8
U0151,393729,6.8
U0151,492565,5.8
U0151,10857,9.0
U0151,273895,7.8
U0151,713,8.3
U0151,98548,5.6
U0151,5236,6.8
U0151,1687,6.5
U0151,363992,7.0
U0151,9772,4.4
U0151,10379,6.6
U0151,8872,7.5
U0151,1031774,7.9
U0151,7972,6.3
U0151,363483,6.4
U0151,281338,7.4
U0151,119283,5.4
U0151,299,6.2
U0151,442065,7.5
U0151,76341,6.5
U0151,445651,7.2
U0151,999621,4.9
U0151,37317,6.2
U0151,576004,5.0
U0151,1289936,6.8
U0151,137106,6.2
U0151,337960,6.9
U0151,475557,6.2
U0151,9343,6.4
U0151,1263012,5.9
U0151,241,6.7
U0151,337339,8.0
U0151,610892,9.1
U0151,896151,5.8
U0151,44264,7.2
U0151,8467,6.6
U0151,588,7.6
U0151,13885,6.2
U0151,38251,6.7
U0151,634429,7.0
U0151,18487,5.3
U0151,82744,7.4
U0151,1422,7.6
U0151,20108,7.1
U0151,49444,8.7
U0152,13333,5.6
U0152,176,7.2
U0152,10719,6.9
U0152,79548,7.8
U0152,381284,9.0
U0152,348089,9.3
U0152,662638,5.3
U0152,2897,6.2
U0152,4133,7.3
U0152,402431,6.7
U0152,394269,8.1
U0152,15873,8.1
U0152,33997,7.7
U0152,11967,6.4
U0152,194,8.1
U0152,33871,5.8
U0152,71672,5.2
U0152,544,6.1
U0152,43418,8.2
U0152,1151334,5.7
U0152,9759,5.9
U0152,75612,7.1
U0152,11420,6.8
U0152,8914,6.1
U0152,5143,7.4
U0152,503919,8.7
U0153,14249,5.3
U0153,1162,8.8
U0153,760336,7.0
U0153,1265,7.5
U0153,17431,6.6
U0153,1147710,6.0
U0153,10974,9.2
U0153,43074,6.8
U0153,4133,7.4
U0153,806368,5.1
U0153,11036,8.5
U0153,3558,6.7
U0153,402431,5.8
U0153,348390,6.4
U0153,11577,6.3
U0153,7553,5.7
U0153,757725,6.1
U0153,1160164,8.3
U0153,86834,6.4
U0153,246655,6.2
U0153,39382,8.0
U0153,17111,7.7
U0153,634649,8.5
U0153,79,7.5
U0153,136718,7.3
U0153,38396,7.4
U0153,492188,7.4
U0153,1941,6.4
U0153,170687,7.7
U0153,17681,7.3
U0153,900,6.6
U0153,707,7.2
U0153,828,6.9
U0153,7485,7.8
U0153,141679,7.6
U0153,10192,5.7
U0153,12201,6.6
U0153,17581,5.8
U0153,761898,7.8
U0153,12651,7.5
U0153,2112,7.4
U0153,49524,6.0
U0153,10228,6.3
U0154,14410,6.5
U0154,9477,4.9
U0154,4148,7.4
U0154,105864,7.4
U0154,3591,6.8
U0154,15739,6.0
U0154,921636,5.2
U0154,13022,5.1
U0154,16331,5.8
U0154,799882,8.5
U0154,1370,6.4
U0154,1001835,6.7
U0154,6279,7.0
U0154,49950,5.0
U0154,810,5.5
U0154,2064,6.8
U0154,9882,7.2
U0154,180863,7.1
U0154,134411,6.2
U0154,338,7.0
U0154,10068,5.7
U0154,54518,6.9
U0154,46169,7.5
U0154,48035,6.8
U0154,115290,7.3
U0154,4291,7.7
U0154,50698,7.9
U0154,109445,7.1
U0154,533642,6.4
U0154,4233,6.6
U0154,10835,6.9
U0154,9833,8.5
U0154,458897,6.2
U0154,11780,7.2
U0154,9629,5.1
U0154,886396,8.2
U0154,624479,7.1
U0154,35739,2.3
U0154,610461,7.3
U0154,601796,6.7
U0154,565276,6.6
U0155,962232,9.5
U0155,7978,4.7
U0155,501,6.7
U0155,1217602,6.3
U0155,10142,7.4
U0155,241554,7.8
U0155,10585,6.5
U0155,300668,7.3
U0155,4108,5.8
U0155,12429,6.8
U0155,1791,7.8
U0155,400136,5.5
U0155,400157,6.0
U0155,999621,6.5
U0155,467660,7.2
U0155,975,8.0
U0155,336804,7.3
U0155,381289,7.7
U0155,12589,5.2
U0155,33408,7.1
U0155,40662,8.6
U0155,423,7.6
U0155,4011,8.2
U0155,15157,7.5
U0155,393624,6.8
U0155,198277,6.8
U0155,19349,9.9
U0156,9766,8.1
U0156,74465,6.7
U0156,348089,7.9
U0156,20677,7.6
U0156,11031,8.0
U0156,755898,4.2
U0156,860159,7.4
U0156,87827,6.6
U0156,1362315,7.3
U0156,726684,8.8
U0156,15137,6.8
U0156,15370,7.5
U0156,604822,6.9
U0156,13455,6.1
U0156,14863,3.7
U0156,637693,6.9
U0156,1198994,4.8
U0156,668482,6.9
U0156,1056444,6.5
U0156,72331,6.5
U0156,479626,9.6
U0156,41498,6.4
U0156,8355,7.2
U0156,101,8.5
U0156,597,8.6
U0156,531454,6.2
U0156,802,7.6
U0156,1887,6.6
U0156,37257,9.5
U0156,21191,7.8
U0156,894169,6.1
U0156,269955,7.7
U0156,675,7.9
U0156,1422166,7.9
U0156,262543,5.8
U0156,16563,8.1
U0156,50839,8.0
U0156,795514,8.2
U0156,17015,5.0
U0157,736069,7.3
U0157,5916,7.4
U0157,364220,5.9
U0157,11509,7.9
U0157,11324,8.7
U0157,547,6.1
U0157,19458,5.7
U0157,87502,7.1
U0157,2135,7.0
U0157,10867,8.6
U0157,1265344,6.8
U0157,412117,6.0
U0157,8055,7.6
U0157,395458,5.4
U0157,332567,7.2
U0157,606117,6.2
U0157,12242,5.6
U0157,7453,5.8
U0157,40348,3.1
U0157,22201,7.4
U0157,13207,5.8
U0157,937278,6.6
U0157,409,7.2
U0157,1381027,8.5
U0157,303991,8.0
U0157,1495,5.7
U0157,15999,7.6
U0157,4437,8.0
U0157,76163,6.9
U0157,402431,6.6
U0157,1028196,7.3
U0157,9607,4.3
U0158,1198984,5.4
U0158,9678,5.4
U0158,725201,6.9
U0158,12242,5.5
U0158,119819,5.9
U0158,812,7.3
U0158,21500,5.2
U0158,103,7.4
U0158,531428,8.2
U0158,300668,6.0
U0158,624479,6.2
U0158,1020696,6.7
U0158,10186,4.9
U0158,11509,7.1
U0158,39105,6.1
U0158,1022789,7.4
U0158,349158,7.3
U0158,547,5.7
U0158,9659,5.6
U0158,74465,7.3
U0158,531219,6.0
U0158,899112,8.1
U0158,32823,5.6
U0158,82703,7.0
U0158,11656,7.3
U0158,426618,8.7
U0158,395991,6.9
U0158,1147710,7.4
U0158,331781,7.6
U0158,10096,5.8
U0158,727340,7.5
U0158,7516,5.1
U0158,13597,8.3
U0158,10207,5.3
U0158,12106,5.6
U0158,153,6.4
U0158,2085,5.1
U0158,1199193,5.5
U0158,15384,7.9
U0158,11780,6.4
U0159,994108,7.2
U0159,439058,7.1
U0159,55156,6.6
U0159,14306,5.6
U0159,306,7.0
U0159,51876,7.8
U0159,10527,6.4
U0159,414906,7.8
U0159,10681,8.7
U0159,214,6.2
U0159,931102,6.6
U0159,44012,7.5
U0159,36593,7.5
U0159,6615,8.2
U0159,12761,9.5
U0159,575813,7.1
U0159,378236,5.3
U0159,2605,7.2
U0159,36950,7.2
U0159,347626,6.8
U0159,804370,9.1
U0159,184345,4.8
U0159,499701,5.7
U0159,393729,8.0
U0159,1059128,5.5
U0159,401981,6.9
U0159,530079,6.9
U0159,2501,8.0
U0159,13510,5.3
U0159,6522,7.2
U0159,1362,6.6
U0159,672035,6.5
U0159,337401,7.4
U0159,9654,7.3
U0159,5070,6.0
U0159,84362,3.9
U0159,9472,6.9
U0159,3777,8.7
U0159,507441,6.6
U0159,9637,6.1
U0159,50723,6.7
U0159,7191,6.6
U0159,592279,7.8
U0159,1266127,6.2
U0159,11033,7.1
U0159,38365,5.7
U0159,11368,7.7
